Case 2, Seed 8
Format: series_name, timestep, value, change_elements
series_0, 17, 187.983, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_2, 49, 100.436, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_3, 17, 190.781, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_3, 18, 190.09, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_3, 35, 93.0633, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'W/logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_3, 49, 104.851, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_4, 17, 190.853, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_4, 18, 189.557, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_4, 35, 93.0006, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'W/logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_4, 49, 104.704, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_5, 17, 190.139, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_5, 18, 189.276, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_5, 35, 91.6938, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'W/logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
series_5, 49, 102.797, [{'element': 'Workload', 'frequency': '30', 'mean': '2.0000', 'std': '0.200000'}, {'element': 'W/index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/login', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'W/loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/logout', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getProduct_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/logout_logout', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/productImages_category', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/isLoggedIn_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_category', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/product_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '1.2326', 'std': '0.0123'}]
